id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
314,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49315,"104.87.107.75","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764029403,1467764030523,1120,10,1740,1467764029403,1467764030523,1120,6,794,1467764029432,1467764030523,1091,4,946,"HTTP","Web",0,"c.betrad.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36","text/html"
315,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51826,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764029403,1467764029452,49,2,215,1467764029403,1467764029403,0,1,87,1467764029452,1467764029452,0,1,128,"DNS.Google","Web",0,"googleads.g.doubleclick.net","","","",""
316,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49318,"184.169.134.250","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764029570,1467764032219,2649,13,6432,1467764029570,1467764032142,2572,7,2076,1467764029642,1467764032219,2577,6,4356,"HTTP.Amazon","Web",0,"match.adsrvr.org","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36","text/html"
317,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51829,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764029570,1467764029615,45,2,353,1467764029570,1467764029570,0,1,80,1467764029615,1467764029615,0,1,273,"DNS.Google","Web",0,"track.eyeviewads.com","","","",""
318,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49324,"72.5.205.34","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764029583,1467764031141,1558,7,420,1467764029583,1467764031141,1558,4,246,1467764029642,1467764031141,1499,3,174,"HTTP","Web",1,"","","","",""
319,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49331,"204.2.197.201","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764029626,1467764029626,0,1,66,1467764029626,1467764029626,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
320,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49332,"151.101.44.166","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764029626,1467764029626,0,1,66,1467764029626,1467764029626,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
321,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49336,"184.169.134.250","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764029627,1467764031142,1515,7,426,1467764029627,1467764031142,1515,5,306,1467764029707,1467764031142,1435,2,120,"HTTP.Amazon","Web",1,"","","","",""
322,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51832,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764029927,1467764030008,81,2,229,1467764029927,1467764029927,0,1,85,1467764030008,1467764030008,0,1,144,"DNS.Google","Web",0,"tpc.googlesyndication.com","","","",""
323,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49346,"216.58.194.130","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764029927,1467764032043,2116,37,28302,1467764029927,1467764032043,2116,16,1313,1467764029965,1467764032043,2078,21,26989,"HTTP.Google","Web",0,"pagead2.googlesyndication.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36","text/javascript"
324,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49349,"64.233.169.156","00:1d:7e:6c:a2:9f","00:1d:7e",443,6,4,0,0,1467764030483,1467764032365,1882,36,12183,1467764030483,1467764032365,1882,15,2893,1467764030523,1467764032219,1696,21,9290,"TLS.Google","Web",0,"bid.g.doubleclick.net","68a4444560945727212c513a90d0a910","1e0fc214c105cc204cde3ccf5a9c892e","",""
325,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51835,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764030483,1467764030523,40,2,216,1467764030483,1467764030483,0,1,77,1467764030523,1467764030523,0,1,139,"DNS.Google","Web",0,"tr.contextweb.com","","","",""
326,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49350,"151.101.44.166","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764030483,1467764031873,1390,6,366,1467764030483,1467764031873,1390,4,246,1467764030541,1467764031873,1332,2,120,"HTTP","Web",1,"","","","",""
327,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49354,"64.124.217.61","00:1d:7e:6c:a2:9f","00:1d:7e",443,6,4,0,0,1467764030750,1467764032240,1490,9,1305,1467764030750,1467764032142,1392,5,927,1467764030815,1467764032240,1425,4,378,"TLS","Web",0,"um2.eqads.com","68a4444560945727212c513a90d0a910","91e914bce4ef89cc2b5fdad958d585f7","",""
328,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49357,"96.17.202.67","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764030751,1467764030751,0,1,66,1467764030751,1467764030751,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
329,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49359,"69.194.244.11","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764030751,1467764030751,0,1,66,1467764030751,1467764030751,0,1,66,0,0,0,0,0,"HTTP","Web",1,"","","","",""
330,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49361,"38.106.10.128","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764031085,1467764032083,998,6,366,1467764031085,1467764032083,998,4,246,1467764031149,1467764032083,934,2,120,"HTTP","Web",1,"","","","",""
331,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51838,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764031085,1467764031117,32,2,267,1467764031085,1467764031085,0,1,84,1467764031117,1467764031117,0,1,183,"DNS.Google","Web",0,"dsum-sec.casalemedia.com","","","",""
332,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49364,"64.233.169.156","00:1d:7e:6c:a2:9f","00:1d:7e",443,6,4,0,0,1467764031419,1467764032206,787,11,1593,1467764031419,1467764032206,787,6,1071,1467764031469,1467764032206,737,5,522,"TLS.Google","Web",0,"bid.g.doubleclick.net","68a4444560945727212c513a90d0a910","1e0fc214c105cc204cde3ccf5a9c892e","",""
333,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49366,"104.87.107.75","00:1d:7e:6c:a2:9f","00:1d:7e",443,6,4,0,0,1467764031419,1467764032199,780,10,3423,1467764031419,1467764032199,780,6,1320,1467764031469,1467764032199,730,4,2103,"TLS","Web",0,"c.betrad.com","68a4444560945727212c513a90d0a910","7bee5c1d424b7e5f943b06983bb11422","",""
334,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51841,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764031757,1467764031831,74,2,154,1467764031757,1467764031757,0,1,69,1467764031831,1467764031831,0,1,85,"DNS.Google","Web",0,"zt.1rx.io","","","",""
335,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51844,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764031817,1467764031890,73,2,342,1467764031817,1467764031817,0,1,75,1467764031890,1467764031890,0,1,267,"DNS.Google","Web",0,"x.bidswitch.net","","","",""
336,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49377,"151.101.44.166","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764032074,1467764032366,292,4,1255,1467764032074,1467764032366,292,3,1189,1467764032135,1467764032135,0,1,66,"HTTP","Web",0,"bh.contextweb.com","","","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",""
337,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49380,"23.67.252.26","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764032142,1467764032191,49,3,192,1467764032142,1467764032191,49,2,126,1467764032191,1467764032191,0,1,66,"HTTP","Web",1,"","","","",""
338,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51847,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764032170,1467764032215,45,2,158,1467764032170,1467764032170,0,1,71,1467764032215,1467764032215,0,1,87,"DNS.Google","Web",0,"sync.1rx.io","","","",""
339,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",49383,"69.194.244.11","00:1d:7e:6c:a2:9f","00:1d:7e",80,6,4,0,0,1467764032170,1467764032250,80,3,188,1467764032170,1467764032250,80,2,126,1467764032250,1467764032250,0,1,62,"HTTP","Web",1,"","","","",""
340,0,"172.16.1.126","00:50:8b:ab:2e:3c","00:50:8b",51850,"8.8.8.8","00:1d:7e:6c:a2:9f","00:1d:7e",53,17,4,0,0,1467764032170,1467764032215,45,2,269,1467764032170,1467764032170,0,1,80,1467764032215,1467764032215,0,1,189,"DNS.Google","Web",0,"dsum.casalemedia.com","","","",""
